left_foot_X,left_foot_Y,left_foot_Z,left_knee_X,left_knee_Y,left_knee_Z,left_hip_X,left_hip_Y,left_hip_Z,left_upper_hip_X,left_upper_hip_Y,left_upper_hip_Z,left_upper_knee_X,left_upper_knee_Y,left_upper_knee_Z,left_lower_knee_X,left_lower_knee_Y,left_lower_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z,right_lower_knee_X,right_lower_knee_Y,right_lower_knee_Z,right_upper_knee_X,right_upper_knee_Y,right_upper_knee_Z,right_upper_hip_X,right_upper_hip_Y,right_upper_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,right_knee_X,right_knee_Y,right_knee_Z,right_foot_X,right_foot_Y,right_foot_Z,Joint15,right_foot_ex_X,right_foot_ex_Y
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.152123928,-0.039845495,0.525446265,-0.229040694,-0.218894084,0.932735285,-0.229040694,-0.218894084,0.932735285,-0.233729572,-0.080230038,1.134357572,-0.021543878,0.035307047,1.140073586,-0.021807138,0.150401683,1.141153231,-0.234979435,0.30436385,1.154927206,-0.230931433,0.326754216,0.96730182,-0.225312944,0.377545939,0.539744814,-0.074236619,0.283459777,0.258556532,-0.289260671,0.283306365,0.143080135,-0.214278398,0.283491403,0.144700177,-0.211136766,0.283994482,-0.000765032
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.150866251,-0.039833822,0.525700613,-0.226363443,-0.218863804,0.933263334,-0.226363443,-0.218863804,0.933263334,-0.230849171,-0.080242732,1.134919791,-0.018642061,0.035266567,1.140397435,-0.018888134,0.150361637,1.141433932,-0.232027029,0.304353286,1.155394001,-0.22814841,0.326731244,0.967763557,-0.218868875,0.377741906,0.540296409,-0.06848503,0.28362696,0.25874679,-0.283797212,0.283428615,0.143808589,-0.208811062,0.283588938,0.145240958,-0.206033016,0.283938916,-0.000232098
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.149605119,-0.039822131,0.525951313,-0.223678362,-0.21883344,0.933783433,-0.223678362,-0.21883344,0.933783433,-0.227964657,-0.080255646,1.13547397,-0.015737074,0.03522692,1.140717037,-0.01596665,0.150322399,1.141710959,-0.229073109,0.304341627,1.155860686,-0.225361185,0.326715516,0.968226386,-0.211300689,0.378028245,0.540925946,-0.061876818,0.283980514,0.258843257,-0.277611563,0.283573417,0.144700718,-0.202620654,0.283742193,0.145856149,-0.200379357,0.283850238,0.000373453
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.148340569,-0.039810397,0.526198333,-0.220985496,-0.218802935,0.934295525,-0.220985496,-0.218802935,0.934295525,-0.225076047,-0.08026871,1.136020055,-0.012828875,0.0351881,1.141032366,-0.013042602,0.150283965,1.141984294,-0.226093246,0.304476626,1.155043634,-0.222539216,0.325294388,0.967227261,-0.070276638,0.365717454,0.566479906,0.001258651,0.261416044,0.25866985,-0.235111343,0.274558244,0.199284052,-0.162088635,0.271128772,0.182523298,-0.194437593,0.275328362,0.040727112
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.147072642,-0.039798643,0.526441636,-0.218284889,-0.218772334,0.934799525,-0.218284889,-0.218772334,0.934799525,-0.222183426,-0.080281975,1.136557975,-0.009917566,0.035150104,1.141343368,-0.01011611,0.150246331,1.14225389,-0.223159243,0.304323013,1.156727978,-0.219772237,0.326634055,0.969080048,-0.196848611,0.378334819,0.542210164,-0.049650866,0.283923913,0.259080305,-0.266232926,0.28370536,0.146553293,-0.191235311,0.283767005,0.147148223,-0.190081103,0.283714733,0.001652811
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.145801321,-0.039786857,0.526681199,-0.215576578,-0.218741618,0.935295368,-0.215576578,-0.218741618,0.935295368,-0.219286829,-0.080295416,1.137087669,-0.007003152,0.035112927,1.141650002,-0.00718716,0.150209494,1.142519706,-0.220199874,0.304313526,1.157149502,-0.216971178,0.326591352,0.969494835,-0.188430295,0.378520854,0.542991489,-0.042752335,0.283924744,0.259138321,-0.259918047,0.283755644,0.147741778,-0.184918327,0.283771491,0.147945795,-0.184522501,0.283609779,0.002446423
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.144526652,-0.039775038,0.526916988,-0.212860632,-0.218710785,0.935782978,-0.212860632,-0.218710785,0.935782978,-0.216386325,-0.080309024,1.137609071,-0.004085684,0.03507657,1.141952219,-0.004255796,0.150173455,1.142781703,-0.217238859,0.304304381,1.157559135,-0.214165682,0.326543238,0.969897234,-0.179408823,0.378690107,0.543881947,-0.035509756,0.283867379,0.259198227,-0.253346666,0.283772222,0.149119908,-0.178347092,0.283737823,0.148869405,-0.178833186,0.283481901,0.003370442
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.143248649,-0.039763185,0.527148973,-0.210137084,-0.218679831,0.936262286,-0.210137084,-0.218679831,0.936262286,-0.213481958,-0.080322794,1.138122119,-0.001165191,0.035041026,1.142249976,-0.001322037,0.150138209,1.143039842,-0.214276218,0.304295673,1.157956053,-0.21135575,0.326488873,0.970286309,-0.169765172,0.378829898,0.544907653,-0.027916942,0.283736903,0.259286375,-0.246512812,0.28374298,0.150722982,-0.171516829,0.283653639,0.149951861,-0.173013195,0.283321458,0.004459935
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.141325429,-0.039745335,0.527489756,-0.206037605,-0.218633159,0.936965534,-0.206037605,-0.218633159,0.936965534,-0.209118271,-0.080343727,1.138875891,0.003221152,0.034989252,1.142688153,0.003083038,0.150086844,1.143419736,-0.209829371,0.30428282,1.158532878,-0.207132704,0.326401535,0.970850992,-0.154356711,0.378972717,0.54674331,-0.015997721,0.283413977,0.25957014,-0.235850267,0.283627406,0.153574963,-0.160868632,0.283444705,0.151925406,-0.164069781,0.283029335,0.006461217
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.1400392,-0.03973339,0.527712098,-0.203295271,-0.218601887,0.93742378,-0.203295271,-0.218601887,0.93742378,-0.206204484,-0.080357865,1.139367774,0.006149049,0.034955742,1.142974559,0.006022662,0.150053584,1.143668056,-0.206838594,0.304474356,1.157114638,-0.20428206,0.324363175,0.969181408,-0.125441833,0.372191857,0.548571142,0.001318641,0.271945251,0.257666497,-0.222417186,0.272060599,0.160134803,-0.147561778,0.273300507,0.155648093,-0.156342717,0.278172878,0.010495053
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.138749695,-0.039721403,0.527930535,-0.200545517,-0.218570483,0.937873476,-0.200545517,-0.218570483,0.937873476,-0.203287033,-0.08037214,1.139851079,0.009079833,0.03492304,1.143256345,0.008964575,0.150021113,1.14391238,-0.203895053,0.30426611,1.159266843,-0.201486899,0.326274044,0.971568011,-0.132587917,0.378978953,0.549796173,0.0005718,0.282730325,0.260404045,-0.221080531,0.283291313,0.158227265,-0.146139083,0.282975617,0.15528113,-0.151856563,0.282510259,0.009894254
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.137456966,-0.03970937,0.528145033,-0.197788383,-0.218538932,0.938314559,-0.197788383,-0.218538932,0.938314559,-0.200365963,-0.080386529,1.140325746,0.012013479,0.03489115,1.143533469,0.011908763,0.149989437,1.144152666,-0.200925772,0.304257599,1.159621831,-0.198657617,0.326209084,0.971914645,-0.121557041,0.378897523,0.551562662,0.008936682,0.282301714,0.261073849,-0.213606115,0.283054521,0.160852586,-0.138693824,0.282671616,0.157246746,-0.145691601,0.282202241,0.011915879
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.136161017,-0.039697296,0.528355564,-0.195023937,-0.218507248,0.93874695,-0.195023937,-0.218507248,0.93874695,-0.19744134,-0.080401045,1.140791704,0.014949935,0.034860055,1.143805877,0.01485518,0.149958539,1.144388873,-0.197955143,0.304248826,1.159970076,-0.195824141,0.326144754,0.972254794,-0.110628371,0.378763222,0.553459692,0.017245691,0.281831458,0.261919695,-0.206151279,0.282780107,0.163618836,-0.131273188,0.282331298,0.159367937,-0.139522807,0.281868156,0.014102733
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.134861905,-0.039685171,0.528562093,-0.192252242,-0.218475409,0.939170583,-0.192252242,-0.218475409,0.939170583,-0.194513233,-0.080415659,1.141248893,0.017889156,0.034829759,1.144073525,0.017803798,0.149928426,1.144620958,-0.194983188,0.304239753,1.160312133,-0.192986474,0.326081763,0.972589093,-0.099909977,0.378582293,0.555459832,0.025440915,0.281331722,0.262931897,-0.198759528,0.28247541,0.166479742,-0.123919516,0.28196295,0.161610459,-0.133369165,0.281513565,0.016418337
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.13355964,-0.039673,0.528764595,-0.189473341,-0.218443425,0.939585389,-0.189473341,-0.218443425,0.939585389,-0.19158169,-0.080430377,1.141697248,0.020831105,0.034800258,1.144336366,0.020754583,0.149899092,1.144848883,-0.192009949,0.304230334,1.160648305,-0.190144652,0.326020486,0.972917887,-0.089472676,0.378362141,0.557536298,0.033485194,0.280813114,0.264093524,-0.191460014,0.282147478,0.1693938,-0.116660718,0.281574234,0.163940659,-0.127243355,0.281143797,0.018826661
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.132254212,-0.039660771,0.528963044,-0.186687293,-0.218411278,0.939991301,-0.186687293,-0.218411278,0.939991301,-0.188646773,-0.080445176,1.142136707,0.023775742,0.034771554,1.144594361,0.02370751,0.14987054,1.145072615,-0.189035438,0.304220584,1.160978658,-0.187298666,0.325961072,0.973241249,-0.079356222,0.378110223,0.559665071,0.041358523,0.2802842,0.265384369,-0.184269646,0.281802435,0.172326382,-0.109512539,0.281171627,0.166328296,-0.121152613,0.28076346,0.021295224
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.130945646,-0.039648484,0.529157413,-0.183894159,-0.218378966,0.94038825,-0.183894159,-0.218378966,0.94038825,-0.185708537,-0.080460047,1.142567205,0.026723031,0.03474364,1.144847443,0.026662553,0.149842765,1.14529208,-0.186052907,0.304299557,1.160514851,-0.184440359,0.325034452,0.972662612,-0.056680955,0.373541037,0.564323285,0.057904714,0.272691765,0.268616232,-0.169242195,0.276240867,0.179387028,-0.094594622,0.275873327,0.172134106,-0.108646021,0.279134299,0.027350908
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.129634104,-0.039636157,0.529347649,-0.181094001,-0.218346509,0.940776162,-0.181094001,-0.218346509,0.940776162,-0.182767048,-0.08047501,1.142988676,0.029672917,0.034716493,1.145095582,0.029619663,0.149815744,1.14550728,-0.183082697,0.304200136,1.161621421,-0.181594279,0.325847563,0.973871126,-0.060140716,0.377537646,0.564000991,0.056568154,0.27922017,0.268271679,-0.170243378,0.281080126,0.178142691,-0.095571156,0.280344398,0.171177204,-0.109088314,0.279985473,0.026306891
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.127661025,-0.03961754,0.529625233,-0.176880729,-0.21829748,0.941340951,-0.176880729,-0.21829748,0.941340951,-0.178348857,-0.080497534,1.143603823,0.034102521,0.034677257,1.145458404,0.034059143,0.149776675,1.145821939,-0.178615,0.304184116,1.162086956,-0.177305177,0.325766436,0.974327834,-0.046608271,0.377069623,0.567261916,0.067516217,0.278433152,0.270631574,-0.160034038,0.280524048,0.182389438,-0.085422965,0.279718559,0.174803995,-0.100142971,0.27939727,0.030050866
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.126341788,-0.039605042,0.529805073,-0.174063289,-0.218264571,0.941705987,-0.174063289,-0.218264571,0.941705987,-0.17539952,-0.080512606,1.144002454,0.037058705,0.034652066,1.145693959,0.037021287,0.14975158,1.146026233,-0.175635085,0.304173175,1.162388955,-0.17444065,0.325713849,0.974624281,-0.037984709,0.376747367,0.569418511,0.074609193,0.277918865,0.272267619,-0.153369349,0.280151209,0.18514147,-0.078796809,0.279303347,0.177190533,-0.094225918,0.279006461,0.032511217
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.125019636,-0.039592483,0.529980688,-0.171239046,-0.218231477,0.942061758,-0.171239046,-0.218231477,0.942061758,-0.172447151,-0.080527704,1.144391838,0.040017331,0.034627648,1.145924399,0.039985386,0.149727248,1.146226095,-0.172654035,0.304162075,1.162683942,-0.171572037,0.325662183,0.974913938,-0.029663,0.376420779,0.571550888,0.081547307,0.277414831,0.273938385,-0.146812401,0.279778654,0.187819739,-0.072276153,0.278891611,0.179539587,-0.088343956,0.278618191,0.034929764
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.12369451,-0.039579851,0.530152061,-0.168408071,-0.218198191,0.942408193,-0.168408071,-0.218198191,0.942408193,-0.16949182,-0.08054282,1.144771911,0.042978349,0.034603994,1.146149673,0.042951401,0.14970367,1.146421482,-0.169671887,0.304150673,1.162973225,-0.168699364,0.325612944,0.975198293,-0.021623117,0.376103339,0.573656691,0.088344239,0.276939834,0.275635061,-0.140354058,0.279417789,0.190422891,-0.06585167,0.278495378,0.181847148,-0.082492999,0.278237162,0.037302174
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.122366466,-0.039567145,0.530319161,-0.165570431,-0.218164705,0.942745229,-0.165570431,-0.218164705,0.942745229,-0.166533592,-0.080557938,1.145142611,0.04594171,0.03458111,1.146369732,0.045919296,0.149680852,1.14661235,-0.166688649,0.304139549,1.163251834,-0.165822625,0.325560734,0.975471689,-0.013866517,0.375765109,0.575715236,0.094992529,0.276442129,0.277340026,-0.134001494,0.279039436,0.192929384,-0.059530027,0.278083238,0.184092736,-0.076677409,0.277853105,0.039606874
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.121035504,-0.039554363,0.530481964,-0.162726193,-0.218131019,0.943072798,-0.162726193,-0.218131019,0.943072798,-0.16357253,-0.080573054,1.145503873,0.04890737,0.034558975,1.146584528,0.04888904,0.149658775,1.146798658,-0.163704362,0.30412819,1.163524246,-0.162941856,0.325510537,0.975739226,-0.006363719,0.375440199,0.577735864,0.101515399,0.275974984,0.279052287,-0.127737737,0.278674637,0.195351175,-0.053294387,0.277688283,0.186283945,-0.070889065,0.277477723,0.04185184
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.119701683,-0.0395415,0.530640439,-0.159875429,-0.21809712,0.943390839,-0.159875429,-0.21809712,0.943390839,-0.160608704,-0.080588145,1.145855636,0.051875277,0.0345376,1.146794011,0.05186059,0.149637449,1.14698036,-0.160719053,0.304116823,1.163788643,-0.160057072,0.325460436,0.975998835,0.000892708,0.375119443,0.579709154,0.107914668,0.275521273,0.280761639,-0.121562369,0.278313913,0.197679416,-0.047144123,0.277300242,0.188411343,-0.065128394,0.277107775,0.044027206
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.118365061,-0.039528555,0.530794553,-0.157018232,-0.218063005,0.943699282,-0.157018232,-0.218063005,0.943699282,-0.157642203,-0.080603206,1.146197835,0.054845361,0.034516968,1.146998136,0.054833894,0.149616857,1.14715742,-0.157732764,0.304105471,1.164044824,-0.157168303,0.325410263,0.976250289,0.007914496,0.374804198,0.581631146,0.114196731,0.275081359,0.282461371,-0.115471252,0.277957822,0.199911335,-0.041075031,0.276919597,0.190470766,-0.059393892,0.27674371,0.046128678
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.117025619,-0.039515519,0.530944288,-0.154154639,-0.21802866,0.94399807,-0.154154639,-0.21802866,0.94399807,-0.154673051,-0.080618211,1.146530412,0.057817615,0.03449709,1.147196843,0.057808952,0.149597013,1.147329783,-0.15474549,0.304093989,1.164294276,-0.15427555,0.325361736,0.976495283,0.014710369,0.374505363,0.583500342,0.120367813,0.27467074,0.284146597,-0.109460134,0.277618044,0.202045481,-0.035082812,0.276557779,0.19245956,-0.053683684,0.276390999,0.048153532
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.115683391,-0.039502389,0.531089615,-0.151284758,-0.21799408,0.944287135,-0.151284758,-0.21799408,0.944287135,-0.15170136,-0.080633151,1.146853301,0.060791947,0.034477953,1.147390093,0.060785689,0.149577902,1.147497418,-0.151757298,0.304082076,1.164539691,-0.151378858,0.325317888,0.976736876,0.021383059,0.374220783,0.585357026,0.126477917,0.274285431,0.285838899,-0.103492316,0.277304137,0.204139789,-0.029132255,0.276217091,0.194423836,-0.047985685,0.276042099,0.050150597
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.113664948,-0.039482516,0.531299275,-0.146968292,-0.217941761,0.944702368,-0.146968292,-0.217941761,0.944702368,-0.147239191,-0.080655416,1.147319337,0.065257251,0.03445062,1.147669622,0.065253877,0.149550598,1.147739899,-0.147268996,0.304399484,1.161608962,-0.147021477,0.321596769,0.973393149,0.071320882,0.355468137,0.603804587,0.161437962,0.246764231,0.302465103,-0.071666291,0.253237865,0.230418839,0.002225702,0.252105351,0.217624669,-0.022525198,0.256293951,0.074306496
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.112315936,-0.039469138,0.531433461,-0.144083004,-0.217906564,0.944966858,-0.144083004,-0.217906564,0.944966858,-0.144261428,-0.080670133,1.14761774,0.06823658,0.034433312,1.147849002,0.068234669,0.149533303,1.147895508,-0.144282874,0.304055482,1.165091151,-0.144119922,0.325180222,0.9772755,0.036961041,0.373484186,0.589599382,0.141197942,0.273285193,0.2898696,-0.088983425,0.276419742,0.208771649,-0.014649435,0.27530392,0.198861411,-0.033879369,0.27517148,0.054637828
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.110964308,-0.039455655,0.53156314,-0.141191695,-0.217871105,0.94522141,-0.141191695,-0.217871105,0.94522141,-0.141281366,-0.080684731,1.147906241,0.071217811,0.03441673,1.148022748,0.071217008,0.149516727,1.148046232,-0.141291629,0.304044887,1.165298111,-0.141209554,0.325126475,0.977477558,0.042781421,0.373209816,0.591146517,0.146889916,0.272913289,0.291404728,-0.083317544,0.276095154,0.210382718,-0.008986993,0.274968435,0.200447946,-0.028264286,0.274856636,0.056230667
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.10961002,-0.039442058,0.531688294,-0.138294447,-0.217835378,0.945465963,-0.138294447,-0.217835378,0.945465963,-0.138299076,-0.080699199,1.14818478,0.074200891,0.034400862,1.148190808,0.074200857,0.149500862,1.148192026,-0.138299579,0.304034778,1.165493282,-0.138295333,0.325069161,0.977667419,0.048534291,0.372930237,0.592673433,0.152538735,0.272534387,0.292928773,-0.07768946,0.275752313,0.211967125,-0.00336164,0.274617544,0.202012855,-0.022676558,0.274522451,0.057800598
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.09760198,-0.038571237,0.532664487,-0.135300001,-0.217709878,0.945395802,-0.135300001,-0.217709878,0.945395802,-0.135300001,-0.080699999,1.1482,0.077199999,0.034400001,1.148200001,0.077199999,0.149500001,1.148200001,-0.135300001,0.304034715,1.165499485,-0.135300001,0.325061098,0.977672726,0.054277709,0.372813444,0.594010941,0.158422232,0.272395859,0.294322204,-0.071764281,0.275640355,0.213243184,0.002568548,0.274501959,0.203326798,-0.016672569,0.274427942,0.059104664
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.091737334,-0.038219436,0.532997182,-0.1323,-0.217627071,0.945339883,-0.1323,-0.217627071,0.945339883,-0.1323,-0.080699999,1.1482,0.0802,0.0344,1.1482,0.0802,0.1495,1.1482,-0.1323,0.304035844,1.165489398,-0.1323,0.325049967,0.977661267,0.05988604,0.372688967,0.595285259,0.164235568,0.272243369,0.295677232,-0.065891317,0.275515054,0.214430216,0.008448704,0.274375203,0.204568072,-0.010686725,0.274331349,0.060331865
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.087047965,-0.037965147,0.533196305,-0.129300002,-0.217553832,0.945290471,-0.129300002,-0.217553832,0.945290471,-0.129300001,-0.0807,1.148200004,0.083199999,0.034400001,1.148200001,0.083199998,0.149500001,1.1482,-0.129300002,0.304038082,1.165469379,-0.129300004,0.325027871,0.977638528,0.065205329,0.372640269,0.596433734,0.169794436,0.272204245,0.296906045,-0.06028018,0.275370271,0.215506954,0.014066799,0.27426042,0.205693954,-0.004973507,0.274192048,0.061445169
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.082975334,-0.037761248,0.533321367,-0.126300007,-0.217486066,0.945244776,-0.126300007,-0.217486066,0.945244776,-0.12630001,-0.080699997,1.148199996,0.086199988,0.034400006,1.148199997,0.086199987,0.149500006,1.148199996,-0.126300016,0.304038846,1.165462556,-0.126300014,0.325020352,0.977630779,0.070591125,0.372458314,0.597630938,0.175579079,0.271958401,0.298264257,-0.054368549,0.275261922,0.21651256,0.019992975,0.27412522,0.206813507,0.0011748,0.27413516,0.062535559
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.079306852,-0.037589806,0.533396105,-0.123300007,-0.217422157,0.945201715,-0.123300007,-0.217422157,0.945201715,-0.123300009,-0.080700004,1.148199997,0.08919999,0.034399999,1.148199997,0.089199988,0.149499999,1.148199996,-0.123300014,0.304040954,1.165443613,-0.123300014,0.324999434,0.977609265,0.075706783,0.372351105,0.598702319,0.181123748,0.271823891,0.29949561,-0.048706037,0.275123454,0.217413044,0.025669502,0.273995559,0.207821013,0.007059429,0.274033836,0.06351608
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.075933727,-0.037441633,0.53343322,-0.120300002,-0.217361217,0.945160689,-0.120300002,-0.217361217,0.945160689,-0.120300001,-0.080699998,1.148199999,0.0922,0.0344,1.148199999,0.092200001,0.1495,1.148199998,-0.120299998,0.304042879,1.165426406,-0.120299998,0.324980442,0.977589726,0.080646892,0.372252596,0.59969814,0.186561193,0.271699185,0.300675925,-0.043130146,0.275005317,0.218207001,0.031261451,0.273879701,0.208740044,0.012894315,0.273935279,0.064403994
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.07129329,-0.037251661,0.533434924,-0.1158,-0.217274276,0.945102197,-0.1158,-0.217274276,0.945102197,-0.1158,-0.0807,1.148199999,0.0967,0.0344,1.148199999,0.096699999,0.1495,1.148199999,-0.115800001,0.304046316,1.165395521,-0.115800001,0.32494634,0.97755466,0.087785274,0.372122031,0.601065816,0.194571343,0.271532361,0.302366023,-0.034878841,0.274825286,0.219227977,0.039540188,0.273710065,0.209977878,0.021594163,0.273787879,0.065588875
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.068422959,-0.03714179,0.533407414,-0.112799999,-0.217218791,0.945064898,-0.112799999,-0.217218791,0.945064898,-0.112799999,-0.0807,1.1482,0.0997,0.034400001,1.1482,0.099699999,0.149500001,1.1482,-0.112800001,0.304049457,1.16536727,-0.112800002,0.324915141,0.977522591,0.0923553,0.372030114,0.601879354,0.199805579,0.271409009,0.303428449,-0.029460913,0.274678116,0.219784241,0.04497856,0.273577131,0.210698389,0.02735158,0.273677871,0.066270104
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.065701039,-0.037042788,0.533361177,-0.109799998,-0.217165008,0.945028762,-0.109799998,-0.217165008,0.945028762,-0.1098,-0.0807,1.148199999,0.1027,0.0344,1.1482,0.1027,0.1495,1.148199999,-0.1098,0.304052575,1.165339178,-0.109799999,0.324884119,0.97749071,0.096783686,0.371951668,0.602625152,0.204959121,0.271303016,0.304445615,-0.024105714,0.274545142,0.220249683,0.050355611,0.273457351,0.211343069,0.033076631,0.2735729,0.066872748
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.063109277,-0.036953113,0.53329893,-0.106799998,-0.217112748,0.94499367,-0.106799998,-0.217112748,0.94499367,-0.106799999,-0.080700002,1.1482,0.1057,0.0344,1.1482,0.105699999,0.1495,1.1482,-0.106800002,0.304055971,1.165308513,-0.106800002,0.324850242,0.977455916,0.101071745,0.371879069,0.603298214,0.210032713,0.271202586,0.305414234,-0.018812596,0.274410838,0.220622156,0.055671885,0.273338139,0.211909448,0.038769336,0.27346667,0.067394614
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.0606337,-0.03687158,0.533222875,-0.103800001,-0.217061863,0.94495952,-0.103800001,-0.217061863,0.94495952,-0.103800002,-0.0807,1.148199999,0.108699998,0.034400001,1.1482,0.108699998,0.149500001,1.1482,-0.103800003,0.304061037,1.165262701,-0.103800003,0.324799626,0.977403949,0.10523979,0.371747013,0.603887326,0.215026808,0.271007645,0.306328083,-0.013583327,0.274190068,0.22090301,0.06092529,0.273139038,0.21239646,0.044423442,0.273316156,0.067835374
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.058263444,-0.036797272,0.533134855,-0.100800001,-0.217012238,0.944926233,-0.100800001,-0.217012238,0.944926233,-0.100800001,-0.080700002,1.1482,0.111699998,0.0344,1.148199999,0.111699997,0.1495,1.1482,-0.100800004,0.304063617,1.165239297,-0.100800005,0.324773759,0.977377407,0.109240971,0.371750279,0.604426532,0.219946584,0.271017211,0.307205691,-0.00840656,0.274137319,0.221093718,0.066127493,0.273100437,0.21281121,0.050059949,0.273249597,0.068201177
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.05598984,-0.036729449,0.533036442,-0.097800001,-0.216963768,0.944893738,-0.097800001,-0.216963768,0.944893738,-0.097800001,-0.0807,1.148199999,0.114699998,0.0344,1.148199999,0.114699998,0.1495,1.148199999,-0.097800003,0.304067864,1.16520074,-0.097800003,0.324731144,0.977333689,0.113128822,0.371693682,0.604882469,0.224789843,0.270932019,0.308028943,-0.00329087,0.273997954,0.221196039,0.071269259,0.272981794,0.213149022,0.055658737,0.273138718,0.068488948
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.053805952,-0.036667521,0.53292901,-0.094800002,-0.216916369,0.944861981,-0.094800002,-0.216916369,0.944861981,-0.0948,-0.0807,1.148200002,0.1177,0.0344,1.1482,0.1177,0.1495,1.1482,-0.0948,0.304071758,1.165165306,-0.094800002,0.324691966,0.977293523,0.116652091,0.371287183,0.605092961,0.229060635,0.270304235,0.308596965,0.001252334,0.273723516,0.221064961,0.075836414,0.272679379,0.213246728,0.060674791,0.273193763,0.068539747
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.051706037,-0.036611001,0.532813772,-0.091800004,-0.216869965,0.944830898,-0.091800004,-0.216869965,0.944830898,-0.091800004,-0.080700003,1.148199999,0.120699994,0.0344,1.148199998,0.120699992,0.1495,1.148199998,-0.09180001,0.304077197,1.165115648,-0.091800012,0.324637053,0.97723725,0.120527401,0.371594428,0.60558091,0.23425626,0.270775328,0.309532996,0.006772671,0.273712858,0.221143221,0.081386685,0.272743791,0.213605999,0.066765418,0.272911408,0.068842604
-0.075,7.50E-07,0.1455,-0.075,7.50E-07,0.1455,-0.049685479,-0.036559489,0.532691828,-0.088800002,-0.216824483,0.944800452,-0.088800002,-0.216824483,0.944800452,-0.088800003,-0.080700001,1.148199998,0.123699996,0.034400001,1.148199998,0.123699996,0.149500001,1.148199998,-0.088800005,0.304082284,1.165069117,-0.088800006,0.324585587,0.977184539,0.124044671,0.371551123,0.605825222,0.238882355,0.270703437,0.310215407,0.011723313,0.273566799,0.220992451,0.08636479,0.27262411,0.213728755,0.072274251,0.272794772,0.068912742
